"sweet","salty"
0.0273565940398186,6.91306202810377e-05
-0.126492357931649,0.127476620345212
-0.0501886347862377,0.108541433514736
-0.0398696518151278,0.04758709610326
0.0216008218415398,0.0505470636826324
-0.0573762613303681,0.0684495511947311
-0.0667795128642056,0.106631384348083
0.0171869729222393,0.059285035811737
0.00693373108892309,0.127051852642105
0.163739928701473,0.100678709333901
0.114759742202416,0.134722965091196
0.180550079662372,0.0803043451139767
0.243042035465437,0.180087027987004
-0.000611015375879259,0.0319582468236584
0.128795926095216,0.140654507736848
0.042042486917019,0.0353567287849221
0.0056970198088689,0.0788482957017132
0.0115992962334116,0.0281413623708166
0.181658069945836,0.217471758241805
0.0406888299337554,0.192795953814934
0.303854722708183,0.0549214146987834
0.123018349313749,0.174720796065358
0.072011880655757,-0.0256641595704256
0.179142743797441,0.153644884031258
0.220174497569534,-0.0109913264431591
0.155506603760827,0.0696737188724511
0.0527184410423849,0.117915753590262
0.116851374480421,0.207664291530706
0.0923668832469816,0.0723114176371954
0.326629751462029,0.196163191893698
0.145112877586039,-0.0225894927445089
0.211599099654849,0.0474624496523408
0.0252918587208826,0.102740193084053
0.0257501551315535,0.154887030849275
0.221430829201368,0.114807080472002
0.144082348133586,0.042405084494244
0.265495658118089,0.0663020062042486
0.289349322027608,0.0532152100860893
0.0501014578456967,0.0583374230004833
0.152192309023881,0.167496395070355
0.110326820435887,-0.0944177019860921
0.351840334428592,0.137924731319543
0.222117590269511,0.100584876872955
0.176067050761096,-0.000962464842440894
0.236875462275871,0.250888189343965
0.165240289951479,0.0963051207696218
0.152962614004621,0.112909200440648
0.0793590696699764,-0.00028032174580263
0.151636496322146,0.0719197535124255
0.291941695389405,-0.000211403301044017
0.178578345017617,0.128100280076912
0.121373379699037,0.00275572003930683
0.0667424567100858,0.0397798222991263
0.253499339315346,0.131240011933834
0.102705054281931,0.127481765828205
0.0750405123205663,0.117867859411409
0.126761888360604,0.195821828347309
0.177404707369272,0.0722453494429465
0.143908334002705,0.026880886287966
0.344292896584416,0.091326748929041
0.336444899105074,0.0614468275716456
0.0928156831722369,0.0847564769879047
0.116193041065739,0.134419611347788
0.121822157338493,-0.0129320175694419
0.019187960127481,0.117427548647738
0.0660718395652184,0.0708657590498329
0.333955553000786,-0.0106548775250461
0.0510473960121163,-0.00799354176365847
-0.0205028660034646,0.115541315434318
0.0058620549462897,0.0901291474711291
0.222907683847249,0.191693117858019
0.214628028375432,0.069638524588815
0.229771066535118,0.221115418870376
0.328260133501844,0.193871960056271
-0.0497979278147025,0.189515070816174
0.0764796887051093,0.158248493977209
-0.0569999465746853,0.156832999982736
0.476187232222935,0.0889799402333398
0.120470485243286,0.0819456590208249
0.103536135961395,-0.00506107429917507
0.010737520993171,0.0693435411647978
0.288572027708119,0.0574227593070298
0.411534125945864,0.0998300300917236
0.0346484604712351,-0.0612517058004603
0.477321770670889,-0.00198704478903763
0.137723286672916,-0.0943102892976429
0.316756703376698,0.167282946779529
0.297346344188995,0.151280928873938
0.36962112129239,-0.0489597136149168
-0.00284804369289936,0.21717709494526
0.279284309225516,0.085177161638106
0.0880168171019746,0.0831620278265086
0.039056413885018,0.0479651932106597
0.209695774560196,0.118970872084991
0.161390460669532,0.022758485930128
0.191353420797722,0.15943622349891
0.493539291127341,0.211597321198518
0.0707670683648509,0.108164709645985
0.279141472232507,-0.0380721071905246
-0.0115223564116027,0.168739220558725
0.188157792455845,0.248233503757832
0.185286818027699,-0.0381496096957207
0.0968909015963527,0.100968185733901
0.130892488997778,0.116518292490769
0.337256049669857,0.0304207936544959
0.17367169261856,0.0146936416924403
0.0403890047604582,0.18440589566754
-0.0403335542987791,0.176055430271715
0.160130034834013,0.0976551397247088
0.174631785364254,-0.0753514736706849
0.114457844146279,-0.088927375585179
0.23909908814092,0.0693213887352289
0.225736945174882,0.0423288368254731
0.137930367058828,0.00681280413209592
0.277723153413006,-0.0119249468695369
0.0278082324151328,0.0668403273709259
0.149653093314469,-0.0310164385485246
0.197592136874773,0.146328706752011
0.128666816839858,0.00195170824007988
0.528436401795892,0.15991116770716
0.216897170259976,-0.0754993086904684
0.202685358123004,-0.0209286324038767
-0.0552779998949876,-0.0125309300754695
0.327222379502531,0.0637803876741581
0.167008483118395,0.075172512509856
0.00266859912847872,0.0364979337340137
0.17391430831299,0.0475115217490894
0.076446578350676,0.0294404589517012
0.150064302031209,-0.00193692698260914
0.163603626662707,0.251502450525444
0.255635411187543,0.0539709102126791
0.22850357176514,0.14985859919541
0.0578111862050538,0.0792536407104267
0.0953061501008675,0.13358705802299
0.266719183293672,0.17642047878185
0.277365083775667,0.0642978142530044
0.174809449367307,0.162804687833553
0.236151949682632,-0.0718902860858378
0.0652660810455231,-0.0332044555727115
-0.0189339098343851,-0.0302270377400306
0.2559437091651,0.215540907609712
0.149633543065708,0.0840012379890235
-0.0254015554724659,-0.0277685646446145
0.0473273630841004,0.0269246388686825
0.147445390397356,0.0200436238072664
0.287134654467922,-0.0208553141574614
0.468000573489771,0.203295971213056
-0.0923965298782331,-0.00623668281239053
0.129665355954169,0.0435347227711531
0.304751504533559,-0.0647690480922619
0.330033070291765,0.0264562951013313
0.200611715883612,-0.0104142149316954
0.378599576807393,0.0905761433469149
0.0457754380250613,-0.0361503270514193
0.314625371526855,0.0576593599031782
0.0164792776234294,-0.0129338156717318
0.106262776043233,0.229825274067953
0.222552542618301,0.0821793280478429
0.0403732588628128,0.108213146394738
0.307477863079028,-0.00171643603885152
0.0925015877776142,0.0365555866403585
0.12885171953422,0.104731856176179
0.0235365960303869,0.13545669607257
0.179247529689958,0.112695799653116
0.0759374902399978,-0.130668153640355
-0.00813546761470066,0.0232009159156057
-0.138259924988884,0.0877733900986109
0.161702554852196,-0.0193355180999688
-0.031719019831576,0.0584357257421998
0.248059180299696,0.112554476229839
0.04942857292894,0.0774255828164013
0.25920264688067,0.187592900175811
0.120542928475072,0.152402605529763
0.145451774366913,0.117493876252827
0.105986867847828,0.117046631100705
0.0520866423521494,-0.000101354407581131
0.0586416195569971,0.0397715940755087
0.322608341154658,0.0362956145755973
0.0113465956554443,0.0832475722922718
0.146760392169915,0.0146163766107128
0.348300337242797,0.0780517214998293
0.297122346254135,0.101911762206762
0.325834400711186,0.0695784803848095
-0.0448479552324757,0.032281515789918
0.185986720189532,-0.00822876187888029
0.0236697457700038,0.0570551048324334
0.0892108158451289,0.133023966151188
0.350003388790773,0.109175312612393
0.21062689297861,-0.124677163356951
-0.0383423329117201,-0.0204241848618845
0.435334423827557,0.0802639672480553
0.119740965663193,0.14806446245923
0.174731320989126,-0.029923219712332
0.162554474971065,0.0792553438489332
0.161871360175671,0.162182903714015
0.0399630530024437,-0.117433632275222
0.114615871386031,-0.0510490895107038
0.22980935961828,0.154605580792203
0.0868188395673261,0.187101468566935
0.155925371866196,-0.0174822386419874
-0.0595808924118975,0.185588139846833
0.13769513433042,0.0679111005787237
0.0571477557034602,0.060137730411155
0.0345342854042384,0.0275496871500368
0.0405896851409046,-0.00682758766413004
0.288747613736742,0.0647527040479681
0.0787336711475609,0.00667545614874057
-0.0934100940935214,0.138560597067446
-0.07048267106907,0.204195263139399
0.0472823391812493,0.0618993504762405
0.0970249001287174,-0.100233672392121
0.0654995006742994,0.0391374147845865
0.262964999609442,0.146406258544239
0.012786036223297,0.0255063471728619
0.0609839975909221,0.165672896309317
0.448528440822738,0.0336519334943338
0.289879741794065,-0.117806006575865
0.0982779691727197,0.0756814183807064
0.0148011976584689,0.0680615005531634
0.305620241680145,0.0447292252151519
0.00026521921182238,0.112977468539159
0.186773431918238,0.118828368750585
0.287589758585181,0.0724597846126509
0.00862297701545616,0.118936974721435
0.1239663504436,0.119994456539213
0.276980046150805,-0.0535524697668813
-0.0133176479702701,0.194627020833433
0.389335502832865,-0.067830186967516
0.0752432948490847,0.0431582445303432
0.469556280648634,0.225934568036178
-0.0962410368305732,0.0500230776923732
0.217636070322008,-0.0411128629522904
0.121376595969627,0.0770317312074706
-0.0415910136471152,0.0915831669965944
0.16130043869632,0.102854558886859
0.0738291683887614,0.0107435179993585
0.140036203461053,-0.0644265279253912
-0.0031648850072972,0.225928282297137
0.233495531565843,0.00626677874456709
-0.00245887058256162,0.129778228984571
0.229611039204857,0.169213178053671
0.130660744802903,-0.0354005583845969
0.061413611564499,0.086705669287112
0.138997527885959,0.0413300143074213
-0.0577543115435563,0.105018386084271
0.0823829878763922,0.0668251344347932
1,0.13954111689771
-0.0772015622120712,0.179959369752807
0.00879003723055439,-0.0775810135518948
0.0933784320468292,-0.0163048406987505
0.0824201586799439,0.123679616860886
0.0322119628241968,0.188992884956432
0.125785286729654,-0.0139666463163929
0.150503665935179,0.13152147833189
0.160782096053292,0.0287690267248763
0.216191954806417,-0.0123066066805208
0.113745608835054,-0.102285432704444
0.0397333966485237,0.253325257251847
0.430438930905005,0.14832593240469
-0.041828969433698,0.239783555693587
0.0171320614937665,0.030398074544286
0.0997281854173865,-0.0310687899645177
-0.00575121609279441,0.088564095862153
0.0873305298450612,-0.0820178524583419
0.132278207581727,0.0776701579533232
0.326519745439844,0.141837335283914
-0.0139953961887725,0.0487084777199445
0.369227429421499,0.161274456095812
0.203212817766629,0.204783825288314
0.109156320670172,0.127303609975832
0.207543687274099,0.0971738163935883
0.0443539015525505,0.183850801805339
-0.0364367696371552,-0.0424128622276769
0.100300112139624,0.195270305762299
0.336269338469469,0.0468372040423529
0.0294997300092401,0.186206560917022
0.218523813121508,-0.0266389028486579
0.329247825649242,-0.0495834066646764
0.178644227645017,0.0937245767238661
-0.00928550793079399,-0.0121938066229907
0.17084515492036,-0.0453813826197018
-0.117961089465081,0.215613661775869
0.0431000228246286,-0.0890875525157823
0.172299907842848,-0.0252527715185971
0.165240411580421,0.0478418880094744
0.0724790818981165,0.111021385806493
-0.0641855455155573,0.161623139050022
0.114847203166034,0.000748973885061807
0.163913378469265,0.0388697682371067
0.1398518425417,0.0278988554153408
-0.0333600130862553,0.107782882760611
0.206629003390312,0.0242873229276059
0.175069641647174,0.0662580897972534
0.117509636350769,0.117088518513616
-0.00786177119342729,0.048401984569637
0.0184743119430946,0.189439787618917
0.0311667177944798,0.123459306003343
0.0562413091596203,0.0243204820357099
-0.0231063490030007,-0.019561181346647
0.491530193298691,0.228900411822107
0.118766677799245,0.170454027292402
0.286388632523207,0.0806306090990328
0.151797302136792,0.0571811067392803
-0.0957693653655511,-0.00677617426629508
0.00207038629422996,-0.0145830439077731
0.292104479714004,-0.0243087950848159
0.0816586133227044,-0.00626150455752166
0.393296190857186,0.184317122994563
0.176519446267395,-0.0584392290416299
0.160115219902273,0.209801891428567
0.0966436857841232,0.250826065760519
0.256650458444769,0.0662003170646235
0.131868763121433,0.090705260967214
0.0206229376901851,0.0252918940423207
0.0985386186273271,-0.124970535225668
-0.00953681589186543,0.178615804475998
0.3727875388689,0.0373402989069019
0.28071263885722,0.0677628769193993
0.064131043638479,0.122076279800326
0.0299700678324169,0.127692386823659
0.136211558417896,-0.0343049312679504
0.0544035107324232,0.0257713800715453
-0.0672193088389781,0.112742147867191
-0.0770972255405967,0.17244660311508
0.0536774473592327,-0.0420745620977872
0.4482748708058,0.0308292133833923
0.160162074032771,0.148337958823278
0.246160327457743,0.176382593551841
-0.0756012581760643,-0.000698914254090977
-0.0247371774097252,0.0206391310723503
0.0626705215236685,0.211666444584315
0.0349987900604637,0.0333837083308851
0.271169158411174,0.034235136245599
-0.029987622007216,0.155288755501466
0.203620273241488,0.053884289880846
0.133297733892293,0.0762649983919678
-0.0503856826642586,0.0768877399522877
0.0456876144751872,-0.0499177178538653
0.202704297660477,-0.00328972444600153
-0.12303900859213,0.147048793493355
0.072021008963274,0.0450467946455195
0.126412759233193,-0.0584803344741555
-0.0252818984536356,0.0539400342762665
0.09819170840944,-0.0412217978904502
0.0200496042020058,0.0587059925283175
0.052677400150029,0.00878628040581471
0.185856602407365,0.0614766820807086
-0.0142971274106554,0.0380253904770175
0.0923618548793478,0.0467586330561982
0.0558986964256576,0.0402469096336715
0.254743137529455,0.0858224612786158
0.113346173733172,0.161599806205384
0.108022264529748,0.128601910147715
-0.0310958584417806,-0.00575526914220769
-0.013459846984679,0.155806258443529
0.0750935210362594,0.0982841194899021
-0.0690287628712357,-0.0431206344772204
0.0473691164198827,0.21027691017758
-0.103380780287857,0.0604670678740878
0.100251857244349,0.0847743235117728
0.0433509949996287,0.0895543100732691
0.126358208364345,0.0954403454482341
-0.0584373075505477,0.154069148610526
-0.0423712080782865,0.000221442595949579
0.213377944804628,0.012568848556942
0.217996521542027,-0.0461099992556439
0.185756376940082,0.0146825576054238
-0.0470970709644211,0.0325372876920901
0.0325968269096638,0.0824571801141662
-0.0163624544919296,0.187427352903644
0.015227774090566,0.0482401095099305
0.329101222209252,0.0669328711370392
0.479439998504842,0.0985580264379018
0.102306224346461,0.0736552938865887
-0.0383975970504451,0.0551339137850271
-0.0158630717853561,0.00261135365730506
0.133982434280345,0.022782823900296
0.0188982939756282,-0.00187694668797112
0.22150642932561,0.0128743087756087
-0.0237019929452051,0.223720886185761
0.149855632697256,0.105123551346557
0.0506382301921423,0.113808251803487
0.136507840981313,0.0241418451286476
-0.0991106309406531,0.0763711933729238
-0.0552898595781919,0.0491877369465943
-0.0626728289342895,-0.0810643949311616
0.105940645307043,0.193712118108591
0.00039747517122965,0.0127569225453931
0.0474731295453656,-0.061156375248963
0.165748763551343,0.0262643400888854
0.067444254618472,0.0054675952151692
0.139173969245743,0.110466538172931
0.0420338081548228,0.092229057443213
-0.0431088254592028,0.114163212890084
0.215608814184693,0.1591441935686
0.374999840938573,-0.00919545128459512
0.563471203034216,0.064859364561648
0.219579695943556,0.0111622836478571
0.068169694030322,0.232913278441609
0.0879491763105406,0.0677837817274736
0.191303605878967,0.0989159868050651
0.17622168410894,0.103481657890612
0.0510235921623556,-0.108580045063942
0.199573220842982,-0.0486462184573226
0.181551096987608,0.129517162148954
-0.118585211605735,0.156733118591038
-0.00395400713151019,0.204735375309967
0.282149060355423,0.268359390129157
-0.0623723910267013,0.100800970977595
0.00411847177496942,0.0656782458938234
0.265913894800482,-0.0721581117659804
0.0962564225225594,-0.0194048853021569
-0.0405868504784008,0.0103664052675178
-0.00218777462713407,-0.00291980863732348
0.147405574185208,-0.0210100594082202
-0.0450922096927789,0.0348457190573464
-0.0456186825193508,0.0757926399683623
0.055421980856316,0.0200630313890355
0.0506695365823005,0.0929276091680856
0.051160474800541,0.155774149141456
0.175814077613216,0.0932136364509357
0.0443535849349042,0.0270401152083997
0.102838462321583,-0.102308285948796
0.0135257334343105,0.194747669020215
-0.158914369095347,0.11319750011801
0.133654873035433,0.00188223951312414
0.126643969337551,-0.0846788632313881
0.0538177628554131,0.184246269084771
0.0478753741427282,-0.0633703953985156
0.00716431661277383,0.00752217830163205
0.164747851291573,0.134754150677228
-0.104310381673482,0.0762293156383352
-0.0331898599028297,0.0193838411156476
0.0192731243651246,0.0570053640889497
0.0284899559394175,0.244330739870044
-0.00360060364847192,0.115024174790503
0.118793998567834,0.0898754234932576
-0.114273415118365,0.100833108302075
0.22746776994843,0.129575562652451
0.155964347152586,0.12970872842127
0.177205847561651,-0.0470625871000251
0.120776652471925,-0.0686927738881229
-0.0429167724227797,0.0761030208295032
-0.0538305249773515,-0.0317715513082621
-0.0476812619117743,-0.0492366227657713
0.180056657293469,0.0110500326952891
0.383501738356807,-0.0279108705467865
0.0195489591831303,0.0736195179154494
0.0673044314754549,-0.0256974457459002
-0.0142879686954165,0.0015178718985649
0.0682070667519313,-0.0661073147755834
0.189884192792515,0.107907213668941
0.0797449362676937,-0.0200649051130553
0.0223619207332526,0.107866779581351
0.072715419035758,0.0083725918247061
-0.0462375006981646,0.128020110383849
0.0122145155982711,0.0237106983184406
-0.119416723940315,0.129669857448214
0.303622849318906,0.00278318810415266
0.0167841748520849,0.145129322538814
0.167123582314173,0.0528676109272838
0.00317668432100799,0.00602096937884205
0.00691299953162612,0.0447992126830796
0.0287840648494976,-0.080716980353048
0.308183689641857,0.0695327636411889
0.0911568273959636,0.107922418049081
-0.0306513362139283,0.164651211818003
0.0662651276919577,-0.00242923943406915
0.0565139021207096,-0.0807300699108212
0.138864690766434,-0.106050022977258
0.049211158663258,-0.040024978032087
-0.0878203374639439,0.0807490320822721
-0.0264801544567158,0.173097696199808
-0.0225112365391375,-0.0927665646663186
0.00954423867855542,-0.0928303886519938
